Order ID,Date,Region,Store ID,Product ID,Category,Revenue,Profit,Discount,Customer ID,Age,Gender,Income,Purchase Frequency,Stock Levels,Shipping Time (days),Delivery Status,Payment Method
571,24-01-2023 18:00,South,561,8816,Books,3383,148,42,77573,63,Female,116718,7,252,14,Delayed,Debit Card
13379,11-07-2024 10:00,West,723,6454,Electronics,1440.9,-287,8,32567,24,Male,106995,18,48,2,In Transit,Credit Card
7437,06-11-2023 20:00,East,490,6530,Home Appliances,1022,-187,6,21753,48,Female,176095,5,30,5,Cancelled,UPI
1631,09-03-2023 22:00,East,130,2017,Home Appliances,308,493,38,16703,53,Male,69948,7,492,13,Delivered,Credit Card
12980,24-06-2024 19:00,North,182,1238,Toys,2461,-133,1,80066,24,Female,57369,12,124,3,Cancelled,Cash
2514,15-04-2023 17:00,West,896,5540,Electronics,2982,1754,4,61338,69,Female,102933,10,89,13,Cancelled,Debit Card
18136,25-01-2025 15:00,West,285,9212,Furniture,2584,1591,40,45820,56,Female,36728,11,60,11,Cancelled,Debit Card
16124,02-11-2024 19:00,West,142,1913,Groceries,1843,491,42,24336,45,nan,33323,8,24,13,Cancelled,Cash
2456,13-04-2023 07:00,North,194,6291,Furniture,4835,867,39,12394,59,Female,164996,27,156,11,Cancelled,Debit Card
9540,02-02-2024 11:00,North,350,1675,Books,3149,1566,46,27688,28,Female,161377,13,280,7,Cancelled,Debit Card
17937,17-01-2025 08:00,South,105,7473,Groceries,1165.5,393,8,11752,47,Male,124033,4,90,2,In Transit,Debit Card
10904,30-03-2024 07:00,West,652,9805,Furniture,902,516,13,57682,68,Female,136001,11,171,1,Delivered,Cash
6045,09-09-2023 20:00,East,842,5456,Toys,4180,1809,22,46544,20,Male,186847,13,243,12,In Transit,UPI
14796,08-09-2024 11:00,South,191,3989,Groceries,1622,790,18,96630,62,Female,135767,12,92,7,Delayed,Debit Card
18300,01-02-2025 11:00,East,148,7771,Electronics,2975.4,326,24,21389,30,Male,110981,14,205,9,In Transit,Cash
1788,16-03-2023 11:00,West,277,2163,Toys,2974,1690,2,48757,53,Female,89542,7,271,13,In Transit,Debit Card
15748,18-10-2024 03:00,North,340,1536,Furniture,701,569,7,69746,31,Male,174504,18,209,6,Delivered,UPI
6358,22-09-2023 21:00,East,431,3220,Furniture,2147,20,32,75945,57,Male,184090,15,46,10,Delayed,Cash
10867,28-03-2024 18:00,South,151,8500,Home Appliances,1786,1249,36,60077,53,Male,108202,15,54,14,Delivered,Cash
6541,30-09-2023 12:00,West,913,1437,Groceries,2437,378,41,88800,51,Female,40800,25,118,11,Delayed,Credit Card
5979,07-09-2023 02:00,South,868,1093,Apparel,2142.9,145,12,61378,61,Female,72028,23,159,8,In Transit,Credit Card
8153,06-12-2023 16:00,South,770,6886,Furniture,1341,1069,40,28884,56,Male,87363,12,46,2,Delayed,Debit Card
17860,14-01-2025 03:00,East,543,8196,Apparel,2237.4,-375,32,50754,27,Female,30002,8,301,10,In Transit,Wallet
13611,21-07-2024 02:00,East,627,6264,Electronics,194,790,32,29186,26,Female,171325,14,404,13,In Transit,Credit Card
17984,19-01-2025 07:00,West,369,3921,Toys,1707,16,31,56238,61,Male,148180,2,233,4,Delayed,Wallet
3418,23-05-2023 09:00,South,465,9536,Home Appliances,3682.8,-405,48,80920,33,Female,196883,28,322,1,In Transit,Credit Card
4597,11-07-2023 12:00,West,974,7632,Groceries,3569,1726,34,61257,53,Male,90980,29,284,7,Cancelled,UPI
17714,08-01-2025 01:00,North,857,2107,Apparel,4340,-179,15,12531,52,Female,91606,1,145,8,Delayed,Debit Card
18210,28-01-2025 17:00,West,635,5523,Groceries,4437,1870,25,75853,19,Other,192171,2,62,6,Delivered,Cash
5053,30-07-2023 12:00,West,511,7298,Toys,4087,1533,16,14147,52,Female,104753,6,481,11,Cancelled,Wallet
10913,30-03-2024 16:00,East,591,5220,Home Appliances,2008,785,29,82010,31,Male,62136,21,100,2,Cancelled,Cash
608,26-01-2023 07:00,West,705,2003,Furniture,3214,-145,3,56228,43,Male,63365,17,417,11,Delivered,Cash
14886,12-09-2024 05:00,South,711,9955,Toys,4754,90,34,58243,999,Female,50592,2,362,11,Delivered,Debit Card
13493,16-07-2024 04:00,North,435,7892,Apparel,3694,1345,15,34039,62,Male,130653,14,74,3,Delivered,Wallet
1225,21-02-2023 00:00,North,927,4782,Books,640,1516,13,35669,46,Female,101036,20,79,9,In Transit,Wallet
18065,22-01-2025 16:00,South,997,3450,Electronics,1742,1429,9,87955,62,Male,194460,16,335,2,Delayed,Credit Card
19042,04-03-2025 09:00,North,359,2851,Home Appliances,3323,-276,6,98740,40,Male,100831,10,217,5,In Transit,Wallet
8259,11-12-2023 02:00,West,673,5482,Groceries,2216,876,29,47584,26,Female,96106,28,144,14,Cancelled,UPI
10191,29-02-2024 14:00,West,111,4852,Groceries,880,884,16,66868,38,Female,88942,9,138,10,Delivered,Credit Card
6293,20-09-2023 04:00,South,934,6093,Groceries,4497,455,26,66456,56,nan,91001,9,468,6,Delayed,Debit Card
13579,19-07-2024 18:00,South,777,7200,Furniture,1646,-269,41,11365,68,nan,81224,6,281,10,In Transit,Cash
9078,14-01-2024 05:00,East,578,7043,Furniture,3978.9,1604,15,92045,33,Female,190869,28,140,13,Cancelled,Wallet
513,22-01-2023 08:00,East,366,9152,Books,2997,1200,43,29160,45,Female,56201,12,9,10,In Transit,Debit Card
14956,15-09-2024 03:00,North,463,8716,Apparel,1131,917,4,20865,999,Male,87975,14,103,4,Delayed,Wallet
5647,24-08-2023 06:00,West,324,5974,Toys,1297,1113,16,53328,62,Female,133266,25,352,8,Delayed,Wallet
14781,07-09-2024 20:00,West,697,7550,Groceries,2908,791,48,68441,57,Male,80322,28,2,11,Delivered,Credit Card
19171,09-03-2025 18:00,South,834,6389,Toys,1377,24,29,45121,36,Male,173838,24,443,3,Cancelled,Credit Card
19718,01-04-2025 13:00,East,560,9995,Apparel,4547,-114,37,52801,54,Female,115106,7,3,8,Cancelled,Cash
15654,14-10-2024 05:00,East,481,1688,Furniture,632,1708,1,81237,58,Male,147498,5,293,1,Cancelled,Wallet
10305,05-03-2024 08:00,East,323,9078,Home Appliances,4744,301,27,15786,37,Male,190373,27,163,9,Delayed,Debit Card
9608,05-02-2024 07:00,North,537,5462,Home Appliances,4003,-246,38,72449,51,Male,175550,29,175,3,Cancelled,Cash
9877,16-02-2024 12:00,North,912,8254,Apparel,1722,-152,14,18128,62,Male,142110,29,12,7,Cancelled,UPI
16722,27-11-2024 17:00,West,773,3698,Books,4121.1,1628,3,19467,42,Male,97003,3,320,9,In Transit,Cash
1189,19-02-2023 12:00,East,108,9479,Electronics,4462,1324,22,64094,46,Male,191273,13,65,4,In Transit,Debit Card
1051,13-02-2023 18:00,South,300,4807,Electronics,1406.7,783,41,55890,NA,Female,156615,19,9,12,In Transit,Wallet
12954,23-06-2024 17:00,North,141,5525,Books,2301,1989,15,28828,39,Female,56560,3,378,11,Delivered,Wallet
9357,25-01-2024 20:00,East,610,9016,Apparel,4147,342,6,25824,55,Male,92309,19,71,6,Delivered,Wallet
12104,19-05-2024 07:00,South,130,7465,Home Appliances,3573,411,32,94870,27,Female,34163,19,379,14,Delayed,Cash
3639,01-06-2023 14:00,South,987,8589,Electronics,4319.1,-327,33,95131,34,Female,85617,1,44,5,Cancelled,Credit Card
15409,04-10-2024 00:00,West,231,2653,Apparel,5010.5,1123,6,52056,30,Male,78333,13,73,13,Delayed,Wallet
18074,23-01-2025 01:00,South,446,5075,Books,4461,-335,4,90975,31,Male,82163,20,303,4,Cancelled,UPI
12614,09-06-2024 13:00,West,409,4710,Toys,2015,231,16,24741,58,Male,53069,1,451,7,Delivered,Wallet
7359,03-11-2023 14:00,South,737,9090,Electronics,1482.8,-194,13,62621,43,Male,174695,4,455,14,In Transit,Cash
14824,09-09-2024 15:00,North,595,2345,Books,2637,1051,32,40505,67,Female,82644,22,257,1,Delivered,Wallet
6307,20-09-2023 18:00,South,662,8513,Toys,4842,350,48,28287,34,Female,120998,18,94,1,Cancelled,UPI
4625,12-07-2023 16:00,North,547,6508,Home Appliances,1542,1444,45,81665,43,Female,137723,3,342,1,Delivered,Credit Card
17816,12-01-2025 07:00,West,554,7192,Home Appliances,5218.4,911,29,47487,30,Male,154253,24,304,2,Delayed,UPI
17542,31-12-2024 21:00,East,241,4331,Apparel,2166,-54,6,99592,43,Female,187480,29,16,11,In Transit,Credit Card
15172,24-09-2024 03:00,North,118,8952,Groceries,1893,1345,31,83447,60,Male,89222,4,449,7,Delayed,Cash
986,11-02-2023 01:00,South,901,8156,Groceries,3387,541,49,28819,31,Male,129882,25,256,11,In Transit,Wallet
2655,21-04-2023 14:00,East,991,9944,Apparel,1356,93,43,36615,Unknown,Female,39127,16,216,6,Cancelled,Credit Card
14605,31-08-2024 12:00,West,229,9431,Toys,4074,1227,7,17110,63,Male,129861,26,471,9,In Transit,Debit Card
16328,11-11-2024 07:00,North,820,6630,Electronics,2307,1602,34,73974,54,nan,31749,21,131,11,Cancelled,UPI
14799,08-09-2024 14:00,North,777,4045,Home Appliances,4918,-113,44,14853,29,Male,184563,22,332,12,In Transit,UPI
2359,09-04-2023 06:00,South,926,6433,Toys,2934,1921,41,65456,67,Female,54240,21,332,3,Cancelled,Debit Card
4483,06-07-2023 18:00,South,932,5747,Furniture,1969,1065,39,55910,26,Male,128535,6,219,14,Delayed,Cash
14147,12-08-2024 10:00,East,910,9268,Apparel,3446,904,46,82441,25,Male,139906,28,449,7,Delayed,UPI
4881,23-07-2023 08:00,North,740,4754,Groceries,3788,-278,31,94851,41,Male,34781,5,489,12,Delivered,UPI
9772,12-02-2024 03:00,North,570,8034,Electronics,3990,630,7,85283,34,Male,196689,12,64,1,Delayed,Wallet
7583,12-11-2023 22:00,North,263,8912,Toys,1780,-293,26,66552,999,Female,101686,10,189,3,Delayed,Debit Card
18148,26-01-2025 03:00,East,565,9145,Electronics,1583,1388,17,97660,24,Male,99795,24,156,12,Delayed,Wallet
7132,25-10-2023 03:00,North,736,5197,Toys,3938,-435,9,93209,28,Male,122625,19,432,8,Delayed,UPI
4318,29-06-2023 21:00,South,441,8997,Furniture,234,1941,13,64474,29,Male,161879,21,488,9,Delivered,Wallet
14000,06-08-2024 07:00,North,719,6553,Toys,3020,-459,18,48343,30,Female,192562,20,180,4,In Transit,Debit Card
13987,05-08-2024 18:00,South,853,4384,Books,2716,1444,26,60191,28,Female,47596,9,444,9,Delayed,Cash
8458,19-12-2023 09:00,West,660,6543,Apparel,3772,923,7,15572,36,Male,155442,3,46,2,Cancelled,Debit Card
17898,15-01-2025 17:00,South,444,4076,Books,2039,674,34,16592,31,Male,47430,21,274,7,In Transit,Debit Card
9581,04-02-2024 04:00,South,887,4277,Electronics,2662,914,5,38128,44,Female,95759,29,315,8,Delayed,UPI
3239,15-05-2023 22:00,South,145,8620,Apparel,1743.3,1932,46,45410,44,Female,48158,2,446,4,Delayed,Wallet
10858,28-03-2024 09:00,North,697,4328,Apparel,2834,739,21,53600,40,Female,72073,24,455,8,Cancelled,Wallet
19783,04-04-2025 06:00,South,131,1194,Toys,111,1354,41,68221,69,nan,178964,9,332,3,Delivered,UPI
16339,11-11-2024 18:00,East,339,3674,Electronics,761,1993,43,75836,34,Female,127587,12,253,4,Delayed,Credit Card
2602,19-04-2023 09:00,North,816,6561,Groceries,3595,693,31,84513,30,Male,84118,24,466,2,Cancelled,Cash
18566,12-02-2025 13:00,South,769,1268,Toys,3125,-454,45,64026,28,Female,160689,2,324,13,In Transit,Credit Card
10300,05-03-2024 03:00,South,415,5492,Furniture,2292,838,37,91547,61,Male,91745,6,216,11,Cancelled,UPI
13886,01-08-2024 13:00,West,204,5249,Electronics,1353,784,45,98720,50,Female,166684,29,395,1,Delayed,Credit Card
11942,12-05-2024 13:00,South,154,5180,Home Appliances,4496,1956,20,48835,57,Male,90729,17,281,2,Delayed,Cash
2713,24-04-2023 00:00,South,589,7494,Toys,2070,1433,23,33913,30,Male,149031,28,468,3,Cancelled,Credit Card
1933,22-03-2023 12:00,North,754,2400,Electronics,4957,1729,3,52815,19,Female,24828,8,279,3,Delayed,Cash
12858,19-06-2024 17:00,South,459,5343,Electronics,4905,1972,0,60416,33,Male,194150,10,305,8,Delivered,Debit Card
16265,08-11-2024 16:00,North,481,9052,Furniture,4983,1110,3,67620,36,Male,38806,14,383,13,Cancelled,Cash
4080,19-06-2023 23:00,North,323,7558,Groceries,2493.7,56,13,41757,33,Male,40029,28,47,5,Delayed,UPI
16387,13-11-2024 18:00,South,208,5719,Groceries,948,631,10,37437,34,Male,174656,6,400,1,Delivered,UPI
10563,16-03-2024 02:00,South,800,5673,Groceries,1617,1331,38,86374,39,Female,40579,25,196,12,Delivered,UPI
11717,03-05-2024 04:00,West,116,6480,Furniture,4473,1131,27,66105,64,Female,20101,1,213,2,Cancelled,Debit Card
8983,10-01-2024 06:00,North,557,8904,Electronics,2453,567,24,21236,37,Other,91115,27,497,12,Cancelled,UPI
3845,10-06-2023 04:00,South,762,5411,Toys,1482,-361,44,25457,25,Male,33397,7,499,14,Cancelled,Cash
6278,19-09-2023 13:00,West,721,2391,Home Appliances,2017,1017,3,20505,24,nan,169542,25,212,11,In Transit,Debit Card
17472,28-12-2024 23:00,South,830,9662,Electronics,1533,776,30,57457,44,Female,84179,17,45,10,Delivered,Credit Card
933,08-02-2023 20:00,North,289,6177,Home Appliances,1303,-249,31,32746,31,Female,70101,25,54,6,Delayed,Credit Card
8643,27-12-2023 02:00,North,301,2289,Books,3509,-91,5,59913,24,Male,121034,7,423,6,Delivered,Credit Card
17618,04-01-2025 01:00,South,452,1901,Apparel,153,216,19,83932,52,Male,136954,3,456,14,Cancelled,Wallet
10974,02-04-2024 05:00,North,372,8576,Groceries,3031,1521,10,26060,46,Male,139464,5,328,11,Cancelled,Cash
5991,07-09-2023 14:00,South,786,9192,Books,2379,807,1,11169,44,Male,110362,19,382,2,Cancelled,UPI
6392,24-09-2023 07:00,South,435,9441,Home Appliances,1741,904,20,66563,31,Female,54374,8,85,7,Delivered,UPI
15946,26-10-2024 09:00,East,569,6075,Electronics,4861,1374,42,96635,28,Male,55561,21,169,13,Delivered,UPI
3649,02-06-2023 00:00,North,762,7003,Toys,191,136,25,22610,21,Male,154474,17,87,4,Delivered,UPI
16090,01-11-2024 09:00,North,167,2122,Toys,220,1406,31,62366,40,Female,61771,29,390,2,In Transit,Debit Card
18449,07-02-2025 16:00,South,111,3386,Home Appliances,3028,109,31,65734,51,Male,139998,10,362,2,In Transit,Debit Card
15979,27-10-2024 18:00,North,467,9319,Furniture,2924.9,839,38,42280,39,Female,67401,2,83,11,In Transit,Cash
1019,12-02-2023 10:00,West,913,1405,Furniture,2702,999,5,31997,60,Female,137068,7,108,7,Cancelled,UPI
11488,23-04-2024 15:00,North,441,9293,Electronics,4285,-495,37,71656,31,Female,155991,4,270,1,Cancelled,Cash
16520,19-11-2024 07:00,North,135,6200,Apparel,4608,551,1,31660,36,Female,167813,10,88,9,In Transit,Cash
424,18-01-2023 15:00,East,527,6693,Toys,3885.2,193,34,13045,44,nan,97599,11,133,5,Delayed,Wallet
3064,08-05-2023 15:00,South,120,9783,Electronics,1272,445,5,96137,26,Female,142363,1,108,9,Delivered,Wallet
16221,06-11-2024 20:00,South,539,2456,Apparel,2781,1713,38,71826,38,Male,169835,10,50,5,Cancelled,UPI
14940,14-09-2024 11:00,North,472,6979,Books,1014,1121,27,11990,29,Female,111767,1,196,11,Delayed,Debit Card
12356,29-05-2024 19:00,West,638,4442,Furniture,4355,-157,10,63695,48,nan,59386,7,82,7,Delivered,Credit Card
3806,08-06-2023 13:00,South,232,8695,Furniture,2432,1944,41,85757,57,Male,179020,25,336,8,Delayed,UPI
6895,15-10-2023 06:00,West,733,7085,Books,532,1928,46,78797,30,Female,54496,12,205,8,Delivered,UPI
10169,28-02-2024 16:00,East,988,4510,Home Appliances,2114.1,1893,7,83867,43,Female,117855,13,50,1,Cancelled,Cash
15794,20-10-2024 01:00,South,375,8617,Home Appliances,2202,43,18,52090,30,Male,70110,11,160,3,Cancelled,Credit Card
14230,15-08-2024 21:00,North,847,5880,Furniture,878,507,44,32998,49,Male,74595,2,263,10,Delivered,Debit Card
15396,03-10-2024 11:00,West,224,7657,Toys,2273,1046,18,73806,48,Female,28445,29,183,6,Cancelled,Debit Card
4644,13-07-2023 11:00,North,470,5931,Books,3882.6,1152,29,79928,30,Male,105175,24,460,8,Delivered,Debit Card
1001,11-02-2023 16:00,South,492,8736,Furniture,2457,1097,48,47367,26,Male,172705,4,273,12,Cancelled,Credit Card
14721,05-09-2024 08:00,West,979,4536,Books,3276.9,1758,23,22682,36,Male,79883,4,95,9,In Transit,Cash
12407,31-05-2024 22:00,South,322,9616,Furniture,4907,58,15,63524,61,Other,63464,29,83,5,Delivered,Wallet
14800,08-09-2024 15:00,North,681,7193,Books,3467,-316,16,89993,53,Female,141183,25,24,8,Cancelled,Credit Card
9331,24-01-2024 18:00,West,231,6434,Furniture,2377.1,947,19,24719,29,Female,179781,10,75,8,Delivered,Wallet
11887,10-05-2024 06:00,South,868,9258,Books,4464,686,45,11605,48,Female,187182,8,190,11,Delivered,UPI
2147,31-03-2023 10:00,North,248,4618,Toys,4914,283,40,13124,48,Male,185599,19,273,6,In Transit,UPI
18682,17-02-2025 09:00,West,194,4998,Books,2943,-299,5,45920,29,Male,149196,27,44,14,Delayed,Wallet
13884,01-08-2024 11:00,South,155,7570,Apparel,403,734,43,26088,21,Other,199917,8,238,9,In Transit,Wallet
15466,06-10-2024 09:00,North,494,4067,Electronics,3166,961,35,26986,23,Female,54097,24,338,2,Delayed,Cash
7074,22-10-2023 17:00,West,988,7690,Groceries,2803,1505,6,37694,21,Other,48499,5,496,6,In Transit,Cash
7603,13-11-2023 18:00,North,794,9734,Furniture,572,923,24,64627,50,Female,39292,16,352,1,In Transit,UPI
16659,25-11-2024 02:00,East,331,9084,Furniture,3228,1413,0,58843,24,Male,182818,8,441,13,Cancelled,Credit Card
7106,24-10-2023 01:00,South,520,5365,Groceries,1104,-210,48,50139,38,Female,152232,26,407,10,Delivered,Cash
17673,06-01-2025 08:00,East,491,1207,Home Appliances,2083,1685,17,68444,53,Other,40161,22,443,6,In Transit,Wallet
11991,14-05-2024 14:00,South,947,7017,Groceries,2140.6,-474,23,71296,38,nan,160592,4,224,3,Delayed,UPI
6064,10-09-2023 15:00,West,936,2348,Groceries,785,500,18,28163,55,Male,191825,24,316,5,Cancelled,Cash
12672,11-06-2024 23:00,West,463,9004,Electronics,220,1966,5,30567,21,Female,58100,29,480,13,In Transit,Credit Card
17671,06-01-2025 06:00,East,750,8775,Apparel,4025,-437,35,13523,19,Female,170620,8,385,8,Delayed,Cash
11733,03-05-2024 20:00,East,554,4630,Toys,330,1590,35,20861,19,Female,174196,18,373,7,Delayed,Credit Card
12907,21-06-2024 18:00,South,692,4082,Books,726,1621,13,65257,23,Male,61653,22,280,12,Cancelled,Wallet
17858,14-01-2025 01:00,South,375,1519,Apparel,4687,1947,18,18829,20,Female,192441,28,315,12,Delivered,Wallet
15719,16-10-2024 22:00,East,268,8004,Furniture,802,-405,11,57231,32,Female,91815,20,169,7,Delayed,Cash
15118,21-09-2024 21:00,West,945,2727,Apparel,4278,316,31,93848,NA,Male,162508,10,385,8,Cancelled,Cash
17955,18-01-2025 02:00,South,738,8895,Toys,1736,373,6,22706,23,Female,88700,19,200,11,In Transit,Credit Card
11923,11-05-2024 18:00,South,985,4460,Books,603,176,16,15719,18,Female,99961,16,221,8,In Transit,Wallet
13718,25-07-2024 13:00,East,647,3781,Books,515,1219,20,84804,36,Male,151626,14,160,12,In Transit,Cash
4403,03-07-2023 10:00,South,280,7992,Groceries,1815,697,40,78872,18,Female,126321,1,92,4,Cancelled,Credit Card
3574,29-05-2023 21:00,North,441,1852,Apparel,2979.9,45,47,70670,48,Female,91278,21,458,10,In Transit,UPI
3455,24-05-2023 22:00,East,446,6689,Electronics,1591.7,1375,8,39976,27,Female,132126,25,330,12,In Transit,Cash
5874,02-09-2023 17:00,South,220,7871,Apparel,2712,436,3,40781,42,Female,159766,6,238,7,Delayed,Cash
15618,12-10-2024 17:00,East,858,5837,Toys,780,1983,37,31447,67,Female,127700,22,10,1,Delayed,Debit Card
3066,08-05-2023 17:00,South,359,8772,Groceries,466,-199,41,47590,39,Female,194653,26,368,11,Delivered,Credit Card
14933,14-09-2024 04:00,North,562,6544,Toys,4641,-437,22,21633,27,nan,94757,24,132,2,Cancelled,Credit Card
4115,21-06-2023 10:00,West,354,6124,Groceries,3688,1743,37,10696,24,Female,112486,9,301,12,Delivered,Cash
1645,10-03-2023 12:00,North,544,7127,Groceries,1329.9,483,11,39022,67,Other,153883,17,260,13,Cancelled,UPI
19512,23-03-2025 23:00,East,517,8484,Furniture,3386,-258,30,37480,62,Female,32202,13,212,4,In Transit,Debit Card
10238,02-03-2024 13:00,East,568,3342,Books,3839,126,18,54864,58,Male,174029,21,438,3,Cancelled,Wallet
6147,14-09-2023 02:00,West,522,1023,Home Appliances,3444,-350,0,24057,60,Male,141155,25,285,4,Delivered,UPI
13412,12-07-2024 19:00,North,143,5014,Furniture,3597,-414,22,36900,43,Male,176436,2,307,2,Delayed,Wallet
17242,19-12-2024 09:00,West,722,5973,Groceries,2976,-63,35,77423,23,Female,27919,1,183,12,In Transit,Debit Card
8898,06-01-2024 17:00,West,532,5882,Groceries,3902,1058,4,46843,19,nan,80467,18,130,13,Cancelled,Cash
3828,09-06-2023 11:00,East,487,7473,Apparel,3692,-167,41,60912,66,Male,172281,11,390,11,Delayed,UPI
7706,18-11-2023 01:00,East,151,3419,Apparel,2060,-397,32,35551,38,nan,52913,12,124,3,In Transit,Cash
12182,22-05-2024 13:00,West,684,5911,Home Appliances,4397,-435,5,94888,63,Female,123549,13,271,8,Cancelled,UPI
10727,22-03-2024 22:00,South,218,1063,Toys,617,1191,16,60603,69,Male,67706,1,97,4,Delayed,Wallet
14438,24-08-2024 13:00,East,448,2067,Electronics,2311,1261,1,53567,29,Female,126643,23,55,12,In Transit,Wallet
7061,22-10-2023 04:00,West,854,8967,Groceries,2149,288,7,87460,62,Other,165831,24,21,14,Delayed,UPI
1718,13-03-2023 13:00,East,948,9760,Apparel,2290,763,7,63206,32,Female,172861,6,172,12,In Transit,Credit Card
10953,01-04-2024 08:00,West,407,5174,Furniture,3362,-214,15,31610,67,Other,171911,10,153,14,Delayed,Cash
940,09-02-2023 03:00,South,671,2833,Home Appliances,4620,354,0,73340,65,Male,100421,6,240,12,Delivered,UPI
2938,03-05-2023 09:00,North,770,1838,Apparel,4066.7,1097,6,11267,34,Male,81109,16,435,13,Delayed,UPI
7697,17-11-2023 16:00,South,426,7521,Books,1783.1,-332,21,48623,31,Male,81767,4,121,1,In Transit,UPI
4698,15-07-2023 17:00,North,479,7698,Electronics,4427,1179,3,80091,52,Male,151162,16,117,14,In Transit,UPI
1366,26-02-2023 21:00,South,473,2087,Toys,3184,573,35,87643,54,Male,94204,20,144,14,Delayed,Cash
10743,23-03-2024 14:00,East,851,4552,Home Appliances,412,56,2,94404,19,Male,30087,26,48,11,Delivered,UPI
